playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA
matlajo01,1978,1,TEX,AL,15,13,35,33,18,2,1,810,252,68,14,51,157,0.245,2.27
matsuda01,2007,1,BOS,AL,15,12,32,32,1,0,0,614,191,100,25,80,201,0.246,4.4
matsuda01,2008,1,BOS,AL,18,3,29,29,0,0,0,503,128,54,12,94,154,0.211,2.9
matthry01,2011,1,WAS,NL,2,2,35,0,0,0,0,96,26,10,1,15,12,0.228,2.81
matthry01,2012,1,WAS,NL,5,3,66,0,0,0,0,199,57,21,8,19,41,0.241,2.85
matusbr01,2015,1,BAL,AL,1,4,58,0,0,0,0,147,38,16,5,20,56,0.211,2.94
matzety01,2020,1,ATL,NL,4,3,21,0,0,0,0,87,23,9,1,10,43,0.211,2.79
matzety01,2021,1,ATL,NL,0,4,69,0,0,0,0,189,40,18,3,37,77,0.182,2.57
matzst01,2015,1,NYN,NL,4,0,6,6,0,0,0,107,34,9,4,10,34,0.25,2.27
maunedi01,1946,1,PHI,NL,6,4,24,7,3,1,2,270,98,27,4,18,31,0.27,2.7
maurebr01,2015,1,SDN,NL,7,4,53,0,0,0,0,153,39,17,3,15,39,0.209,3.0
maydu01,2020,1,LAN,NL,3,1,12,10,0,0,0,168,45,16,9,16,44,0.22,2.57
maydu01,2021,1,LAN,NL,1,1,5,5,0,0,0,69,16,7,4,6,35,0.186,2.74
mayermi01,2020,1,LAA,AL,2,0,29,0,0,0,2,90,18,7,2,9,43,0.162,2.1
mayja01,1924,1,CIN,NL,3,3,38,4,2,0,6,297,104,33,2,29,59,0.27,3.0
mayru01,1972,1,LAA,AL,12,11,35,30,10,3,1,616,162,67,15,82,169,0.215,2.94
mayru01,1974,2,NYA,AL,8,4,17,15,8,2,0,343,75,29,5,48,90,0.188,2.28
mayru01,1979,1,WAS,NL,10,3,33,7,2,1,0,281,88,24,4,31,67,0.255,2.31
mayru01,1980,1,NYA,AL,15,5,41,17,3,1,3,526,144,48,14,39,133,0.224,2.46
mayru01,1982,1,NYA,AL,6,6,41,6,0,0,3,318,109,34,4,14,85,0.267,2.89
maytr01,2019,1,MIN,AL,5,3,65,0,0,0,2,193,43,21,8,26,79,0.184,2.94
mazzavi01,2013,1,PIT,NL,8,2,57,0,0,0,1,221,68,23,3,21,46,0.246,2.81
mcallza01,2015,1,CLE,AL,4,4,61,1,0,0,1,207,70,23,7,23,84,0.258,3.0
mcallza01,2017,1,CLE,AL,2,2,50,0,0,0,0,186,53,18,8,21,66,0.235,2.61
mcandji01,1968,1,NYN,NL,4,7,12,12,2,1,0,237,66,20,5,17,46,0.23,2.28
mcandji01,1972,1,NYN,NL,11,8,28,23,4,0,1,482,133,50,12,38,81,0.225,2.8
mcbeaal01,1963,1,PIT,NL,13,3,55,7,2,1,11,367,100,35,5,39,74,0.22,2.57
mcbeaal01,1964,1,PIT,NL,8,3,58,0,0,0,22,269,76,19,4,17,41,0.23,1.91
mcbeaal01,1965,1,PIT,NL,6,6,62,1,0,0,18,342,111,29,5,42,54,0.26,2.29
mcbeaal01,1967,1,PIT,NL,7,4,51,8,5,0,4,393,118,37,6,43,54,0.24,2.54
mccahbi01,1946,1,OAK,AL,1,1,4,2,2,1,0,54,16,2,0,9,6,0.24,1.0
mccahbi01,1949,1,OAK,AL,1,1,7,4,0,0,0,62,23,6,0,9,3,0.29,2.61
mccarbr01,2014,2,NYA,AL,7,5,14,14,1,1,0,271,91,29,10,13,82,0.257,2.89
mccaski01,1986,1,LAA,AL,17,10,34,33,10,2,0,739,207,92,19,92,202,0.229,3.36
mccaski01,1989,1,LAA,AL,15,10,32,32,6,4,0,636,202,69,16,59,107,0.254,2.93
mccatst01,1981,1,OAK,AL,14,7,22,22,16,4,0,557,140,48,12,61,91,0.211,2.33
mcclash01,2022,1,TBA,AL,12,8,28,28,0,0,0,499,116,47,19,38,194,0.194,2.54
mccleky01,2010,1,SLN,NL,1,4,68,0,0,0,2,226,58,19,9,23,60,0.21,2.27
mcclemi01,2010,1,MIL,NL,2,0,17,0,0,0,0,63,15,7,2,7,21,0.195,3.0
mcclubo01,1977,1,MIL,AL,2,1,68,0,0,0,6,214,64,20,2,34,57,0.248,2.52
mcclubo01,1989,1,LAA,AL,6,1,48,0,0,0,3,157,39,9,2,15,36,0.212,1.55
mccoobi01,1964,1,CIN,NL,6,5,40,3,0,0,7,268,66,24,3,29,87,0.2,2.42
mccoobi01,1966,1,CIN,NL,8,8,57,0,0,0,18,316,76,29,5,41,104,0.2,2.48
mccormi03,1960,1,SFN,NL,15,12,40,34,15,4,3,759,228,76,15,65,154,0.24,2.7
mccormi03,1967,1,SFN,NL,22,10,40,35,14,5,0,787,220,83,25,81,150,0.22,2.85
mcculla01,1985,1,SDN,NL,0,2,21,0,0,0,5,105,23,9,3,16,27,0.195,2.31
mcculla01,1986,1,SDN,NL,10,10,70,7,0,0,5,408,103,42,12,58,92,0.216,2.78
mcculla01,1988,1,SDN,NL,3,6,60,0,0,0,10,293,70,27,8,55,81,0.205,2.49
mcculla01,1990,2,DET,AL,1,0,9,1,0,0,0,89,18,9,2,13,20,0.17,2.73
mcculla02,2022,1,HOU,AL,4,2,8,8,0,0,0,143,37,12,4,22,50,0.215,2.27
mcdanli01,1960,1,SLN,NL,12,4,65,2,1,0,26,349,85,27,8,24,105,0.2,2.09
mcdanli01,1963,1,CHN,NL,13,7,57,0,0,0,22,264,82,28,9,27,75,0.25,2.86
mcdanli01,1965,1,CHN,NL,5,6,71,0,0,0,2,386,115,37,12,47,92,0.24,2.59
mcdanli01,1966,1,SFN,NL,10,5,64,0,0,0,6,365,103,36,5,35,93,0.22,2.66
mcdanli01,1968,2,NYA,AL,4,1,24,0,0,0,10,154,30,10,5,12,43,0.16,1.75
mcdanli01,1970,1,NYA,AL,9,5,62,0,0,0,29,335,88,25,7,23,81,0.217,2.01
mcdanli01,1972,1,NYA,AL,3,1,37,0,0,0,0,204,54,17,4,25,47,0.217,2.25
mcdanli01,1973,1,NYA,AL,12,6,47,3,1,0,10,481,148,51,11,49,93,0.25,2.86
mcdevda01,1961,2,MIN,AL,1,0,16,1,0,0,0,80,20,7,1,19,15,0.21,2.36
mcdonbe01,1990,1,BAL,AL,8,5,21,15,3,2,0,356,88,32,9,35,65,0.205,2.43
mcdonji04,1957,1,CHA,AL,0,1,10,0,0,0,0,67,18,5,2,10,12,0.23,2.01
mcdowja01,1987,1,CHA,AL,3,0,4,4,0,0,0,84,16,6,1,6,15,0.168,1.93
mcdowja01,1992,1,CHA,AL,20,10,34,34,13,1,0,782,247,92,21,75,178,0.251,3.18
mcdowja01,1993,1,CHA,AL,22,10,34,34,10,4,0,770,261,96,20,69,158,0.266,3.37
mcdowro01,1985,1,NYN,NL,6,5,62,2,0,0,17,382,108,40,9,37,70,0.23,2.83
mcdowro01,1988,1,NYN,NL,5,5,62,0,0,0,16,267,80,26,1,31,46,0.238,2.63
mcdowro01,1989,2,PHI,NL,3,3,44,0,0,0,19,170,45,7,2,22,32,0.22,1.11
mcdowro01,1991,2,LAN,NL,6,3,33,0,0,0,7,127,39,12,3,16,22,0.257,2.55
mcdowro01,1993,1,LAN,NL,5,3,54,0,0,0,2,204,76,17,2,30,27,0.288,2.25
mcdowsa01,1964,1,CLE,AL,11,6,31,24,6,2,1,520,148,52,8,100,177,0.22,2.7
mcdowsa01,1965,1,CLE,AL,17,11,42,35,14,3,4,819,178,66,9,132,325,0.18,2.18
mcdowsa01,1966,1,CLE,AL,9,8,35,28,8,5,3,583,130,62,12,102,225,0.18,2.87
mcdowsa01,1967,1,CLE,AL,13,15,37,37,10,1,0,709,201,101,21,123,236,0.23,3.85
mcdowsa01,1968,1,CLE,AL,15,14,38,37,11,3,0,807,181,54,13,110,283,0.18,1.81
mcdowsa01,1969,1,CLE,AL,18,14,39,38,18,4,1,855,222,93,13,102,279,0.21,2.94
mcdowsa01,1970,1,CLE,AL,20,12,39,39,19,1,0,915,236,99,25,131,304,0.213,2.92
mcdowsa01,1975,1,PIT,NL,2,1,14,1,0,0,0,104,30,11,0,20,29,0.242,2.86
mcelrch01,1991,1,CHN,NL,6,2,71,0,0,0,3,304,73,22,7,57,92,0.21,1.95
mcelrch01,1994,1,CIN,NL,1,2,52,0,0,0,5,173,52,15,3,15,38,0.244,2.34
mcelrch01,1996,2,LAA,AL,5,1,40,0,0,0,0,110,32,12,2,13,32,0.239,2.95
mcelrch01,1998,1,COL,NL,6,4,78,0,0,0,2,205,68,22,3,24,61,0.268,2.9
mcenawi01,1975,1,CIN,NL,5,2,70,0,0,0,15,273,92,25,6,23,48,0.264,2.47
mcenawi01,1979,1,SLN,NL,0,3,45,0,0,0,2,192,60,21,3,16,15,0.251,2.95
mcfartj01,2014,1,BAL,AL,4,2,37,1,0,0,0,176,70,18,2,13,34,0.3,2.76
mcfartj01,2018,1,ARI,NL,2,2,47,0,0,0,1,216,64,16,4,22,42,0.239,2.0
mcfartj01,2021,1,SLN,NL,4,1,38,0,0,0,0,116,32,11,3,9,21,0.237,2.56
mcgafan01,1984,1,WAS,NL,3,4,21,3,0,0,1,138,37,13,2,15,39,0.22,2.54
mcgafan01,1986,1,WAS,NL,10,5,48,14,1,1,2,428,114,42,9,55,104,0.223,2.65
mcgafan01,1987,1,WAS,NL,5,2,69,0,0,0,12,361,105,32,5,42,100,0.235,2.39
mcgafan01,1988,1,WAS,NL,6,0,63,0,0,0,4,274,81,28,4,37,71,0.233,2.76
mcgeebi01,1942,1,SFN,NL,6,3,31,8,2,1,1,312,95,34,8,46,40,0.24,2.94
mcgeeja01,2012,1,TBA,AL,5,2,69,0,0,0,0,166,33,12,3,11,73,0.168,1.95
mcgeeja01,2014,1,TBA,AL,5,2,73,0,0,0,19,214,48,15,2,16,90,0.189,1.89
mcgeeja01,2015,1,TBA,AL,1,2,39,0,0,0,6,112,27,10,3,8,48,0.197,2.41
mcgeeja01,2020,1,LAN,NL,3,1,24,0,0,0,0,61,14,6,2,3,33,0.187,2.66
mcgeeja01,2021,1,SFN,NL,3,2,62,0,0,0,31,179,44,18,7,10,58,0.196,2.72
mcglike01,1999,1,ATL,NL,7,3,64,0,0,0,0,211,66,22,6,30,67,0.255,2.82
mcgloji01,1967,1,LAA,AL,12,8,32,29,9,6,0,592,163,65,13,56,137,0.22,2.96
mcgloly01,1974,1,SLN,NL,16,12,31,31,8,3,0,712,212,71,12,89,142,0.241,2.69
mcgowdu01,2013,1,TOR,AL,0,0,25,0,0,0,0,77,19,7,2,12,26,0.19,2.45
mcgowdu01,2016,1,MIA,NL,1,3,55,0,0,0,1,201,49,21,7,33,63,0.202,2.82
mcgratu01,1969,1,NYN,NL,9,3,42,4,1,0,12,301,89,25,6,47,92,0.24,2.24
mcgratu01,1971,1,NYN,NL,11,4,51,1,0,0,8,333,73,21,4,41,109,0.189,1.7
mcgratu01,1972,1,NYN,NL,8,6,54,0,0,0,27,318,71,20,3,40,92,0.197,1.7
mcgratu01,1975,1,PHI,NL,9,6,56,0,0,0,14,308,84,34,6,36,55,0.226,2.98
mcgratu01,1976,1,PHI,NL,7,6,58,0,0,0,11,292,81,27,4,42,76,0.226,2.5
mcgratu01,1977,1,PHI,NL,7,3,45,0,0,0,9,237,62,23,6,24,58,0.221,2.62
mcgratu01,1980,1,PHI,NL,5,4,57,0,0,0,20,277,62,15,3,23,75,0.194,1.46
mcgratu01,1981,1,PHI,NL,2,4,34,0,0,0,10,132,35,13,2,14,26,0.219,2.66
mcgresc01,1980,1,BAL,AL,20,8,36,36,12,4,0,756,254,93,16,58,119,0.265,3.32
mchugco01,2014,1,HOU,AL,11,9,25,25,0,0,0,464,117,47,13,41,157,0.208,2.73
mchugco01,2018,1,HOU,AL,6,2,58,0,0,0,0,217,45,16,6,21,94,0.176,1.99
mchugco01,2021,1,TBA,AL,6,1,37,7,0,0,1,192,48,11,3,12,74,0.207,1.55
mchugco01,2022,1,ATL,NL,3,2,58,0,0,0,0,208,51,20,5,14,75,0.203,2.6
mckaiar01,1940,1,DET,AL,5,0,27,0,0,0,3,153,48,16,2,25,24,0.24,2.82
mckentr01,2022,1,CLE,AL,11,11,31,30,0,0,0,574,138,63,25,44,190,0.201,2.96
mclaide01,1965,1,DET,AL,16,6,33,29,13,4,1,661,174,64,25,62,192,0.21,2.61
mclaide01,1966,1,DET,AL,20,14,38,38,14,4,0,793,205,115,42,104,192,0.21,3.92
mclaide01,1968,1,DET,AL,31,6,41,41,28,6,0,1008,241,73,31,63,280,0.2,1.96
mclaide01,1969,1,DET,AL,24,9,42,41,23,9,0,975,288,101,25,67,181,0.23,2.8
mclaubo01,1976,1,HOU,NL,4,5,17,11,4,2,1,237,71,25,6,17,32,0.244,2.85
mclaujo01,1979,1,ATL,NL,5,3,37,0,0,0,5,207,54,19,3,34,40,0.224,2.48
mclaujo01,1981,1,TOR,AL,1,5,40,0,0,0,10,180,55,19,2,21,38,0.249,2.85
mclisca01,1957,1,CLE,AL,9,7,42,7,2,0,1,433,118,44,11,67,88,0.22,2.74
mclisca01,1958,1,CLE,AL,16,8,39,30,13,0,1,677,214,75,25,70,97,0.25,2.99
mcmahdo02,1957,1,ATL,NL,2,3,32,0,0,0,9,140,33,8,0,29,46,0.19,1.54
mcmahdo02,1959,1,ATL,NL,5,3,60,0,0,0,15,242,81,23,5,37,55,0.25,2.57
mcmahdo02,1961,1,ATL,NL,6,4,53,0,0,0,8,276,84,29,4,51,55,0.24,2.84
mcmahdo02,1962,2,HOU,NL,5,5,51,0,0,0,8,230,53,13,4,33,69,0.2,1.53
mcmahdo02,1964,1,CLE,AL,6,4,70,0,0,0,16,303,67,27,7,52,92,0.18,2.41
mcmahdo02,1966,2,BOS,AL,8,7,49,0,0,0,9,234,65,23,7,38,57,0.23,2.65
mcmahdo02,1967,2,CHA,AL,5,0,52,0,0,0,3,275,54,17,5,27,74,0.17,1.67
mcmahdo02,1968,1,CHA,AL,2,1,25,0,0,0,0,138,31,10,2,20,32,0.19,1.96
mcmahdo02,1968,2,DET,AL,3,1,20,0,0,0,1,107,22,8,2,10,33,0.18,2.02
mcmahdo02,1970,1,SFN,NL,9,5,61,0,0,0,19,283,70,31,9,45,74,0.202,2.96
mcmahdo02,1973,1,SFN,NL,4,0,22,0,0,0,6,91,21,5,1,7,20,0.189,1.48
mcmicgr01,1993,1,ATL,NL,2,3,74,0,0,0,19,275,68,21,3,29,89,0.206,2.06
mcmicgr01,1995,1,ATL,NL,7,2,67,0,0,0,2,242,64,25,8,32,74,0.213,2.79
mcmicgr01,1997,1,NYN,NL,7,10,73,0,0,0,7,263,73,29,8,27,81,0.233,2.98
mcmurcr01,1988,1,TEX,AL,3,3,32,0,0,0,3,180,37,15,5,24,35,0.18,2.25
mcnalda01,1965,1,BAL,AL,11,6,35,29,6,2,0,596,163,63,15,73,116,0.22,2.85
mcnalda01,1968,1,BAL,AL,22,10,35,35,18,5,0,819,175,59,24,55,202,0.18,1.95
mcnalda01,1969,1,BAL,AL,20,7,41,40,11,4,0,806,232,96,21,84,166,0.23,3.22
mcnalda01,1970,1,BAL,AL,24,9,40,40,16,1,0,888,277,106,29,78,185,0.25,3.22
mcnalda01,1971,1,BAL,AL,21,5,30,30,11,1,0,673,188,72,24,58,91,0.229,2.89
mcnalda01,1972,1,BAL,AL,13,17,36,36,12,6,0,723,220,79,15,68,120,0.247,2.95
mcwilla01,1978,1,ATL,NL,9,3,15,15,3,1,0,298,84,31,11,35,42,0.224,2.81
mcwilla01,1984,1,PIT,NL,12,11,34,32,7,2,1,682,226,74,18,78,149,0.263,2.93
meachru01,1992,1,KCR,AL,10,4,64,0,0,0,2,305,88,31,5,21,64,0.233,2.74
mecirji01,1999,1,TBA,AL,0,1,17,0,0,0,0,62,15,6,0,14,15,0.205,2.61
mecirji01,2000,2,OAK,AL,3,1,25,0,0,0,4,106,35,11,2,14,37,0.255,2.8
meddebr01,2005,1,ARI,NL,4,1,27,0,0,0,0,91,21,6,2,11,31,0.194,1.78
medicdo01,1973,1,NYA,AL,14,9,34,32,11,3,0,705,217,77,20,74,145,0.241,2.95
medinyo01,2013,1,SEA,AL,4,6,63,0,0,0,1,204,49,22,5,40,71,0.201,2.91
medinyo01,2014,1,SEA,AL,5,3,66,0,0,0,0,171,48,17,3,28,60,0.229,2.68
medlekr01,2012,1,ATL,NL,10,1,50,12,2,1,1,414,103,24,6,23,120,0.208,1.57
meekev01,2010,1,PIT,NL,5,4,70,0,0,0,4,240,53,19,5,31,70,0.185,2.14
meinehe01,1931,1,PIT,NL,19,13,36,35,22,3,0,852,278,94,8,87,58,0.25,2.98
mejiaad01,2018,1,MIN,AL,2,0,5,4,0,0,0,67,17,5,1,9,13,0.215,2.01
mejiaje01,2013,1,NYN,NL,1,2,5,5,0,0,0,82,28,7,2,4,27,0.269,2.3
melanma01,2011,1,HOU,NL,8,4,71,0,0,0,20,223,65,23,5,26,66,0.234,2.78
melanma01,2013,1,PIT,NL,3,2,72,0,0,0,16,213,60,11,1,8,70,0.223,1.39
melanma01,2014,1,PIT,NL,3,5,72,0,0,0,33,213,51,15,2,11,71,0.195,1.9
melanma01,2015,1,PIT,NL,3,2,78,0,0,0,51,230,57,19,4,14,62,0.207,2.23
melanma01,2016,1,PIT,NL,1,1,45,0,0,0,30,125,31,7,2,9,38,0.205,1.51
melanma01,2016,2,WAS,NL,1,1,30,0,0,0,17,89,21,6,1,3,27,0.202,1.82
melanma01,2020,1,ATL,NL,2,1,23,0,0,0,11,68,22,7,1,7,14,0.262,2.78
melanma01,2021,1,SDN,NL,4,3,64,0,0,0,39,194,54,16,4,25,59,0.228,2.23
melenjo01,1992,1,SDN,NL,6,7,56,3,0,0,0,268,82,29,9,20,82,0.249,2.92
meltocl01,1937,1,SFN,NL,20,9,46,27,14,2,7,744,216,72,9,55,142,0.23,2.61
meltocl01,1942,1,SFN,NL,11,5,23,17,12,2,1,431,122,42,9,33,61,0.22,2.63
meltoru01,1946,1,LAN,NL,6,3,24,12,3,2,1,299,72,22,3,52,44,0.2,1.99
mercejo02,1994,1,MIL,AL,2,0,19,0,0,0,0,93,22,8,4,16,11,0.216,2.32
merckke01,1991,1,ATL,NL,5,3,50,4,0,0,6,220,56,21,5,35,62,0.211,2.58
merckke01,1993,1,ATL,NL,3,1,43,6,0,0,0,198,52,21,2,36,59,0.214,2.86
merckke01,2003,1,CIN,NL,0,2,49,0,0,0,0,115,31,10,5,25,41,0.225,2.35
merckke01,2003,2,ATL,NL,0,0,18,0,0,0,1,51,15,2,1,7,7,0.231,1.06
merckke01,2004,1,CHN,NL,3,1,71,0,0,0,0,159,39,15,4,27,51,0.205,2.55
meredcl01,2006,1,SDN,NL,5,1,45,0,0,0,0,152,30,6,3,6,37,0.17,1.07
merriji01,1967,1,MIN,AL,13,7,37,28,11,4,0,683,196,64,21,30,161,0.23,2.53
merriji01,1970,1,CIN,NL,20,12,35,35,12,1,0,702,248,106,21,53,136,0.27,4.08
mesajo01,1995,1,CLE,AL,3,0,62,0,0,0,46,192,49,8,3,17,58,0.216,1.13
mesajo01,1996,1,CLE,AL,2,7,69,0,0,0,39,217,69,30,6,28,64,0.257,3.73
mesajo01,1997,1,CLE,AL,4,4,66,0,0,0,16,247,83,22,7,28,69,0.259,2.4
mesajo01,1999,1,SEA,AL,3,6,68,0,0,0,33,206,84,38,11,40,42,0.305,4.98
mesajo01,2001,1,PHI,NL,3,3,71,0,0,0,42,208,65,18,4,20,59,0.246,2.34
mesajo01,2002,1,PHI,NL,4,6,74,0,0,0,45,227,65,25,5,39,64,0.231,2.97
mesajo01,2004,1,PIT,NL,5,2,70,0,0,0,43,208,78,25,6,20,37,0.291,3.25
messean01,1968,1,LAA,AL,4,2,28,5,2,1,4,244,44,20,3,35,74,0.15,2.21
messean01,1969,1,LAA,AL,16,11,40,33,10,2,2,750,169,70,17,100,211,0.19,2.52
messean01,1971,1,LAA,AL,20,13,38,38,14,4,0,830,224,92,16,121,179,0.218,2.99
messean01,1972,1,LAA,AL,8,11,25,21,10,3,2,509,125,53,5,68,142,0.207,2.81
messean01,1973,1,LAN,NL,14,10,33,33,10,3,0,749,196,75,24,77,177,0.214,2.7
messean01,1974,1,LAN,NL,20,6,39,39,13,3,0,877,227,84,24,94,221,0.212,2.59
messean01,1975,1,LAN,NL,19,14,42,40,19,7,1,965,244,82,22,96,213,0.213,2.29
metzgbu01,1976,1,SDN,NL,11,4,77,0,0,0,16,370,119,40,5,52,89,0.258,2.92
micelda01,2001,2,COL,NL,2,0,22,0,0,0,1,61,18,5,2,5,17,0.231,2.21
micelda01,2003,4,HOU,NL,1,1,23,0,0,0,0,90,22,7,3,7,20,0.208,2.1
middlke01,2018,1,LAA,AL,0,0,16,0,0,0,6,53,14,4,1,9,16,0.233,2.04
mijarjo01,2009,1,MIN,AL,2,2,71,0,0,0,0,185,50,16,7,23,55,0.224,2.34
mijarjo01,2012,1,KCR,AL,2,2,51,0,0,0,0,116,36,11,3,13,37,0.248,2.56
mijarjo01,2012,2,SFN,NL,1,0,27,0,0,0,0,53,14,5,0,8,20,0.215,2.55
mikkepe01,1969,1,LAN,NL,7,5,48,0,0,0,4,244,57,25,9,30,51,0.19,2.77
mikkepe01,1970,1,LAN,NL,4,2,33,0,0,0,6,186,48,19,5,20,47,0.211,2.76
mikolmi01,2018,1,SLN,NL,18,4,32,32,1,1,0,602,186,63,16,29,146,0.245,2.83
milacbo01,1988,1,BAL,AL,2,0,3,3,1,1,0,75,9,2,1,9,18,0.11,0.72
mileywa01,2018,1,MIL,NL,5,2,16,16,0,0,0,242,71,23,3,27,50,0.237,2.57
millean01,2013,1,BOS,AL,1,2,37,0,0,0,0,92,25,9,3,17,48,0.217,2.64
millean01,2014,1,BOS,AL,3,5,50,0,0,0,0,127,25,11,2,13,69,0.168,2.34
millean01,2014,2,BAL,AL,2,0,23,0,0,0,1,60,8,3,1,4,34,0.119,1.35
millean01,2015,1,NYA,AL,3,2,60,0,0,0,36,185,33,14,5,20,100,0.151,2.04
millean01,2016,1,NYA,AL,6,1,44,0,0,0,9,136,28,7,5,7,77,0.174,1.39
millean01,2016,2,CLE,AL,4,0,26,0,0,0,3,87,14,5,3,2,46,0.139,1.55
millean01,2017,1,CLE,AL,4,3,57,0,0,0,2,188,31,10,3,21,95,0.144,1.44
millebo02,1955,1,PHI,NL,8,4,40,0,0,0,1,269,80,24,6,28,28,0.24,2.41
millebo02,1957,1,PHI,NL,2,5,32,1,0,0,6,181,61,18,4,17,12,0.26,2.69
millebo03,1954,1,DET,AL,1,1,32,1,0,0,1,209,62,19,1,26,27,0.24,2.45
millebo03,1955,1,DET,AL,2,1,7,3,1,0,0,76,26,7,4,12,11,0.26,2.49
millebo04,1963,1,LAN,NL,10,8,42,23,2,0,1,561,171,60,7,65,125,0.24,2.89
millebo04,1964,1,LAN,NL,7,7,74,2,0,0,9,413,115,40,1,63,94,0.22,2.62
millebo04,1965,1,LAN,NL,6,7,61,1,0,0,9,309,82,34,9,26,77,0.22,2.97
millebo04,1966,1,LAN,NL,4,2,46,0,0,0,5,253,70,26,5,29,58,0.23,2.77
millebo04,1968,1,MIN,AL,0,3,45,0,0,0,2,217,65,22,1,24,41,0.23,2.74
millebo04,1971,2,SDN,NL,7,3,38,0,0,0,7,191,53,10,0,26,36,0.227,1.41
millebo04,1971,3,PIT,NL,1,2,16,0,0,0,3,84,20,4,1,13,13,0.2,1.29
millebo04,1972,1,PIT,NL,5,2,36,0,0,0,3,163,54,16,3,24,18,0.263,2.65
milledy01,1975,1,BAL,AL,6,3,30,0,0,0,8,139,32,14,3,16,33,0.199,2.72
milledy01,1976,1,BAL,AL,2,4,49,0,0,0,7,266,79,29,5,36,37,0.246,2.94
milledy01,1978,1,LAA,AL,6,2,41,0,0,0,1,254,85,25,3,41,34,0.264,2.66
milledy01,1980,1,NYN,NL,1,2,31,0,0,0,1,126,37,9,1,11,28,0.242,1.93
millema02,2005,1,CLE,AL,1,0,23,0,0,0,1,89,22,6,1,10,23,0.212,1.82
millest01,1952,1,SLN,NL,6,3,12,11,6,2,0,264,63,20,3,26,64,0.19,2.05
millest01,1958,1,SFN,NL,6,9,41,20,4,1,0,546,160,50,16,49,119,0.23,2.47
millest01,1959,1,SFN,NL,8,7,59,9,2,0,8,503,164,53,15,57,95,0.26,2.84
millest01,1961,1,SFN,NL,14,5,63,0,0,0,17,366,95,36,4,37,89,0.21,2.66
millest01,1963,1,BAL,AL,5,8,71,0,0,0,27,337,93,28,5,53,114,0.23,2.24
millest01,1965,1,BAL,AL,14,7,67,0,0,0,24,358,87,25,5,32,104,0.2,1.89
millest01,1966,1,BAL,AL,9,4,51,0,0,0,18,276,65,23,5,22,67,0.2,2.25
millest01,1967,1,BAL,AL,3,10,42,0,0,0,8,244,63,23,5,36,60,0.22,2.55
milletr01,1999,1,MIN,AL,2,2,52,0,0,0,0,149,55,15,3,16,40,0.284,2.72
milletr02,2009,1,SLN,NL,4,1,70,0,0,0,0,131,31,10,5,11,46,0.197,2.06
millsal01,1992,1,BAL,AL,10,4,35,3,0,0,2,310,78,30,5,54,60,0.215,2.61
millsal02,2019,1,CHN,NL,1,0,9,4,0,0,1,108,31,11,5,11,42,0.231,2.75
millwke01,1999,1,ATL,NL,18,7,33,33,2,0,0,684,168,68,24,59,205,0.202,2.68
millwke01,2005,1,CLE,AL,9,11,30,30,1,0,0,576,182,61,20,52,146,0.248,2.86
miltoer01,2003,1,MIN,AL,1,0,3,3,0,0,0,51,15,5,2,1,7,0.234,2.65
minayju01,2021,1,MIN,AL,2,1,29,0,0,0,0,120,27,11,4,20,43,0.189,2.48
mingost01,1970,1,CLE,AL,1,0,21,0,0,0,1,61,17,6,2,12,16,0.227,2.66
mingost01,1971,1,CLE,AL,1,2,54,0,0,0,4,170,31,9,2,24,45,0.166,1.43
mingost01,1974,1,KCR,AL,2,3,36,0,0,0,2,202,53,21,4,23,43,0.212,2.81
mingost01,1975,1,KCR,AL,0,3,36,0,0,0,2,151,42,14,2,20,25,0.226,2.5
mingost01,1976,1,KCR,AL,5,5,55,0,0,0,10,256,73,22,3,25,38,0.237,2.32
mingost01,1978,1,KCR,AL,1,4,45,0,0,0,7,207,64,21,5,16,28,0.242,2.74
minnepa01,1948,1,LAN,NL,4,3,28,2,0,0,1,188,61,17,5,26,23,0.25,2.44
minormi01,2017,1,KCR,AL,6,6,65,0,0,0,6,233,57,22,5,22,88,0.204,2.55
minormi01,2019,1,TEX,AL,14,10,32,32,2,1,0,625,190,83,30,68,200,0.244,3.59
minteaj01,2020,1,ATL,NL,1,1,22,0,0,0,0,65,15,2,1,9,24,0.2,0.83
minteaj01,2022,1,ATL,NL,5,4,75,0,0,0,5,210,49,16,5,15,94,0.198,2.06
mintogr01,1979,1,SFN,NL,4,3,46,0,0,0,4,239,59,16,0,27,33,0.215,1.81
mintogr01,1980,1,SFN,NL,4,6,68,0,0,0,19,274,81,25,0,34,42,0.243,2.46
mintogr01,1981,1,SFN,NL,4,5,55,0,0,0,21,253,84,27,0,36,29,0.268,2.88
mintogr01,1982,1,SFN,NL,10,4,78,0,0,0,30,369,108,25,5,42,58,0.244,1.83
mintogr01,1988,1,LAA,AL,4,5,44,0,0,0,7,237,67,25,1,34,46,0.233,2.85
mintogr01,1989,1,LAA,AL,4,3,62,0,0,0,8,270,76,22,4,37,42,0.23,2.2
mirabpa01,1988,1,MIL,AL,2,2,38,0,0,0,4,180,44,11,3,21,33,0.204,1.65
mitchcl01,1921,1,LAN,NL,11,9,37,18,13,3,2,570,206,61,7,46,39,0.28,2.89
moehlbr01,2002,1,DET,AL,1,1,3,3,0,0,0,59,17,5,3,2,13,0.233,2.29
